Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A,Q21A,Q22A,Q23A,Q24A,Q25A,Q26A,Q27A,Q28A,Q29A,Q30A,Q31A,Q32A,Q33A,Q34A,Q35A,Q36A,Q37A,Q38A,Q39A,Q40A,Q41A,Q42A,RowSums,country,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize,major
4,2,3,4,3,4,4,4,3,2,3,3,3,2,2,4,3,2,2,4,2,4,2,4,4,3,3,4,3,3,3,3,3,2,4,4,2,3,3,4,4,3,131,MY,3,6,1,7,1,7,2,7,1,4,3,2,2,2,19,1,10,1,10,2,1,4,Accounting
3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,3,3,4,3,3,3,2,3,1,3,4,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,131,MY,4,3,2,5,5,6,5,5,3,4,4,2,2,2,28,2,10,3,10,1,1,3,Filming
2,4,3,1,2,3,4,4,3,4,4,4,2,4,1,4,4,4,4,4,3,4,1,4,4,2,2,1,1,3,4,4,2,4,4,2,4,4,4,4,1,4,131,US,1,7,7,7,4,7,7,1,1,1,3,2,1,1,31,1,2,1,60,2,1,2,Culinary Arts
4,3,2,3,3,3,2,2,3,3,3,3,4,4,2,2,4,4,1,4,4,4,2,4,2,3,4,4,3,4,3,3,3,4,3,4,4,4,2,3,3,2,131,MY,5,6,6,7,5,1,6,6,2,3,3,3,2,2,23,1,10,1,10,2,1,5,Chemical engineering 
3,4,2,3,4,3,2,2,4,2,3,4,3,4,1,2,3,4,4,4,2,2,2,2,3,3,4,3,3,4,2,4,4,3,4,4,2,3,4,4,4,4,131,MY,3,6,4,7,2,4,5,5,2,7,3,2,2,2,18,1,10,1,10,2,1,4,Accounting 
4,1,1,1,4,4,1,1,4,1,4,4,4,4,4,4,4,4,1,1,4,4,1,1,4,4,4,3,4,1,4,4,4,4,4,4,4,4,4,4,1,4,131,MY,1,7,1,1,7,7,7,7,1,7,3,3,2,1,22,1,10,5,70,2,1,2,Accounting 
4,2,4,2,4,3,1,3,4,4,4,3,4,2,1,3,4,1,1,4,4,3,3,3,2,3,4,3,4,3,4,4,3,4,4,4,3,4,3,3,1,4,131,PH,6,6,4,6,3,7,5,4,5,7,2,3,2,2,16,1,4,1,10,2,1,2,
2,1,4,4,3,4,3,4,4,4,4,4,4,4,3,3,3,2,4,4,3,1,1,3,3,4,2,4,3,3,2,3,4,4,3,2,4,4,1,4,1,4,131,MY,5,4,7,6,5,7,5,4,3,4,1,3,2,2,16,1,10,5,10,1,1,7,Mathematics
1,4,4,3,4,2,1,4,1,4,4,4,4,1,2,4,4,1,4,4,4,2,4,4,4,4,4,3,4,3,4,3,3,4,2,2,4,4,2,2,1,4,131,RO,1,6,4,5,6,4,5,6,1,1,2,3,1,2,21,1,1,1,60,2,1,1,
4,2,2,3,2,4,4,2,4,3,4,4,3,4,3,3,3,3,3,4,2,3,2,3,3,4,4,4,4,3,4,3,4,3,3,2,2,1,3,4,3,3,131,MY,2,1,7,7,6,7,6,2,5,5,2,3,2,2,19,1,10,1,10,2,1,4,
4,4,2,4,1,4,4,4,2,3,4,4,2,4,2,1,1,4,4,4,3,2,4,1,4,4,2,4,4,3,1,4,4,3,3,4,3,1,4,4,4,3,131,MY,3,7,6,7,6,2,7,7,1,4,3,2,2,2,19,1,10,1,10,2,1,3,Genetic science 
3,2,4,4,4,3,3,4,3,3,3,4,4,2,3,4,3,2,3,2,3,4,2,4,4,4,2,3,3,3,4,2,4,3,3,2,3,3,4,3,2,3,131,AU,3,3,3,6,6,6,6,5,4,2,2,2,2,1,18,1,4,1,60,2,1,5,
4,4,3,4,4,1,4,3,2,4,4,4,2,4,1,3,3,3,4,3,2,3,1,3,4,2,3,3,4,4,4,4,3,3,3,3,2,3,4,1,4,4,131,PH,5,3,5,7,6,5,4,7,4,7,2,3,1,2,16,1,4,1,10,2,1,1,
4,3,3,2,2,3,4,3,4,4,3,3,4,3,2,3,4,2,2,4,4,3,2,3,3,4,3,4,3,3,2,2,4,4,3,3,3,4,3,3,2,4,131,US,2,3,4,7,6,4,6,7,2,3,2,1,2,1,20,2,1,3,60,1,1,1,Theater
3,3,3,3,3,3,2,3,3,3,4,3,4,3,2,4,2,3,1,3,4,3,1,4,3,4,3,2,4,3,4,3,3,4,3,3,4,4,3,3,4,4,131,MY,2,4,6,6,6,4,6,0,5,2,4,3,2,2,27,1,10,0,10,1,1,4,mathematics
3,4,2,4,4,4,4,2,4,3,3,4,4,3,1,3,4,3,4,4,3,2,1,2,2,2,2,4,3,3,3,3,3,3,3,4,4,4,1,4,4,4,131,MY,6,5,5,6,4,4,7,4,5,4,2,3,2,2,14,1,10,1,10,2,1,5,English
3,2,2,2,3,3,3,4,4,3,4,4,4,2,3,3,4,4,4,3,4,2,2,3,4,4,4,3,3,4,2,2,3,4,1,2,3,3,4,3,4,3,131,MY,2,5,5,7,4,6,5,5,2,5,2,2,1,2,21,1,10,1,10,2,1,1,mechanical engineering
2,3,4,2,4,3,3,4,2,4,4,4,4,3,2,4,4,2,3,2,4,2,2,4,2,4,3,2,3,2,4,3,2,4,4,2,4,4,4,3,2,4,131,US,3,2,7,5,7,7,7,3,1,3,1,1,2,1,15,1,7,1,70,2,1,3,
2,2,3,2,4,3,2,4,2,4,4,4,4,3,3,3,4,4,3,1,4,4,1,3,2,4,4,2,3,3,4,3,4,4,3,2,4,4,3,2,3,4,131,DE,2,5,6,6,5,6,5,3,2,5,2,3,2,2,37,1,2,1,60,1,1,2,
3,4,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,2,3,3,3,3,3,131,MY,4,4,7,5,7,7,6,5,5,4,3,3,2,2,20,1,10,1,10,2,1,3,Childhood Education 
4,2,3,4,3,4,2,4,3,4,4,4,4,4,2,3,4,1,1,2,4,4,2,3,2,4,4,3,3,3,3,2,4,4,3,3,4,4,1,3,2,4,131,FR,5,5,4,7,6,6,6,4,1,1,2,3,2,2,20,1,4,1,70,1,1,4,Nordic studies 
4,4,3,3,3,3,2,3,3,4,3,3,3,3,2,4,4,3,3,3,4,2,2,3,3,3,4,2,2,4,3,3,3,4,3,4,4,4,3,3,2,3,131,MY,2,2,2,5,2,4,3,7,4,6,2,1,2,2,24,1,10,4,10,1,1,6,Record
4,3,2,2,4,4,2,4,2,3,4,4,3,3,2,3,2,4,3,4,2,3,3,4,4,3,4,3,4,3,3,3,4,2,4,4,2,2,4,3,1,4,131,AU,1,5,7,6,6,6,6,1,6,2,3,1,2,1,28,1,1,2,60,1,1,2,Psychology
4,4,4,4,4,4,2,4,2,4,3,2,3,2,4,4,4,1,2,3,4,4,2,4,1,3,3,3,3,3,4,2,3,4,3,3,4,4,4,1,2,3,131,GR,3,6,4,7,5,5,7,5,1,6,1,3,2,2,13,1,2,2,60,2,1,2,
4,2,2,4,2,3,4,3,4,2,4,2,4,2,4,1,4,3,4,4,4,4,1,1,4,4,2,2,3,4,4,2,4,4,3,3,2,4,4,4,4,2,131,MY,6,4,7,7,4,7,5,6,4,4,4,3,2,2,21,1,10,5,10,2,1,4,Pastrises
4,3,2,2,3,4,4,4,4,4,4,4,4,4,2,3,3,2,1,4,3,3,2,2,4,4,4,4,4,4,2,2,4,3,4,3,2,2,3,3,2,2,131,MY,4,4,5,7,4,7,4,5,4,4,2,1,2,2,16,2,10,1,10,2,1,3,psychology
4,4,2,4,2,3,3,3,2,3,4,4,3,4,3,2,2,4,3,3,3,3,2,2,4,3,3,3,4,4,2,2,4,4,3,4,4,2,3,4,3,3,131,MY,3,6,5,6,4,7,4,5,3,6,3,3,2,2,24,1,10,5,10,1,1,5,Civil engineering 
3,2,4,3,3,3,2,4,3,3,4,4,4,2,3,3,3,4,3,4,4,3,1,3,3,4,3,3,3,3,3,3,3,3,2,3,4,4,3,4,2,3,131,MY,4,5,6,7,2,5,6,4,4,5,3,3,2,2,23,1,10,1,10,1,1,11,banking
3,3,4,2,4,3,2,4,4,4,4,4,3,2,2,4,4,3,3,2,4,3,2,2,2,3,4,2,4,3,3,3,3,4,4,3,4,3,3,3,2,3,131,MY,3,6,5,7,5,5,4,1,4,5,2,3,2,2,22,1,4,0,70,2,1,4,
4,4,3,2,4,4,1,4,4,4,4,4,4,4,1,1,4,4,1,1,2,4,1,4,1,2,4,4,4,4,2,4,2,4,4,4,2,4,4,4,1,4,131,MY,1,7,5,7,1,3,4,7,2,7,4,2,2,2,25,1,10,1,10,2,1,7,Engineering
4,4,4,2,4,3,1,3,1,3,4,1,4,3,4,4,4,1,4,3,4,4,1,3,1,4,4,1,4,4,4,4,2,4,4,3,3,4,3,4,1,4,131,MY,1,5,4,5,3,6,4,7,4,4,2,2,2,2,18,1,10,2,10,2,1,3,
3,3,4,3,4,2,3,2,3,3,4,2,3,2,3,4,4,2,2,3,4,2,3,4,4,4,3,2,3,4,4,3,2,4,3,3,3,4,2,4,3,4,131,MY,5,6,7,5,4,7,7,4,4,5,3,3,2,2,20,2,10,4,10,2,1,4,Public administration
4,2,3,4,2,4,4,4,3,3,4,4,4,4,2,2,3,4,4,4,3,2,2,1,4,4,3,3,4,4,2,3,4,2,2,4,2,2,3,3,4,2,131,GB,3,5,5,7,3,6,6,4,2,2,2,3,2,1,15,1,0,1,60,2,1,2,
3,4,2,4,4,3,3,1,4,2,4,2,4,2,4,3,4,4,2,3,4,3,2,4,2,3,4,2,4,4,3,4,2,4,4,2,4,3,4,2,3,2,131,ID,1,6,1,7,7,3,5,7,1,5,2,3,2,2,18,1,3,1,10,2,1,2,English major
3,2,3,2,4,4,3,3,3,3,4,3,4,2,2,4,4,3,2,4,4,2,3,2,2,3,4,4,3,3,4,2,3,4,2,4,3,4,3,3,3,4,131,US,2,5,3,6,6,3,5,4,1,3,1,1,3,2,14,1,1,2,60,2,1,5,
4,4,3,2,3,4,2,3,2,3,4,3,4,4,3,3,4,2,2,3,4,2,3,2,4,4,3,3,4,4,4,3,2,2,3,3,3,3,4,3,3,3,131,SG,3,3,3,6,4,7,4,5,3,4,2,3,2,2,19,1,4,1,70,2,1,3,Accounting
4,1,3,2,3,4,1,4,2,4,4,4,3,4,1,4,4,4,1,1,3,4,1,4,4,3,4,2,4,2,4,4,4,4,4,2,4,3,4,4,2,3,131,US,2,7,3,7,2,2,2,3,5,6,2,1,2,1,32,1,12,3,60,2,2,2,
4,3,2,3,3,2,3,4,4,4,4,3,4,4,2,4,3,3,4,2,4,3,1,2,3,4,3,4,2,1,3,1,4,4,2,4,4,4,3,2,3,4,130,US,1,6,2,7,6,7,5,6,1,2,2,2,2,1,21,1,5,2,70,1,2,4,
4,2,3,2,3,4,4,4,4,1,4,4,3,3,3,2,2,3,4,4,2,3,1,3,3,2,4,4,4,3,3,3,4,2,4,4,1,2,4,4,4,3,130,GB,4,7,5,7,3,5,6,2,1,6,1,2,2,1,17,1,6,1,60,2,1,2,
4,3,3,3,3,1,4,3,3,2,4,3,4,3,2,4,4,3,3,4,3,3,3,3,3,4,3,3,4,3,3,3,2,4,2,3,2,3,3,4,3,3,130,MY,4,4,5,6,6,5,6,4,2,3,3,3,2,1,20,1,10,1,70,2,1,4,Business management
3,2,3,3,3,2,2,4,3,4,3,3,4,3,3,4,4,2,3,4,3,4,1,4,3,3,3,3,4,3,2,3,4,4,3,2,4,4,3,2,2,4,130,US,3,5,4,7,7,6,7,6,2,4,1,0,1,1,20,1,2,2,60,2,1,2,
4,4,2,3,3,3,2,3,4,2,4,3,4,3,2,2,2,4,4,4,4,3,1,3,3,4,4,3,4,4,1,3,3,3,2,2,3,4,4,4,3,3,130,MY,6,1,5,6,4,5,7,3,3,2,2,3,2,2,16,1,10,1,10,2,1,3,English
4,4,4,2,4,4,1,4,1,4,4,2,4,2,4,4,4,4,1,2,4,4,1,2,4,4,4,2,4,2,4,4,2,4,1,2,2,4,4,4,1,4,130,MY,1,7,4,6,7,7,7,6,3,4,4,1,2,2,24,1,10,3,10,2,1,8,Planning & Management
4,4,3,1,4,4,1,4,4,4,2,1,4,4,4,4,4,1,4,1,4,4,2,4,2,4,4,1,1,4,4,1,4,4,1,4,4,4,4,3,1,4,130,PL,1,3,5,1,7,7,6,5,1,3,1,3,1,2,18,1,1,1,60,2,1,1,
4,4,4,4,4,4,2,4,2,2,4,4,4,2,2,2,4,2,4,4,4,2,2,2,4,4,2,4,4,2,4,2,2,4,2,4,2,4,4,2,2,2,130,MY,3,4,6,7,5,7,4,3,1,4,2,3,2,2,19,1,10,1,10,2,1,4,
4,1,4,4,4,3,2,3,4,4,4,2,4,3,2,3,4,3,1,3,4,2,2,2,2,4,4,3,3,4,4,2,2,4,2,4,4,4,3,3,2,4,130,MY,1,4,1,7,1,6,6,7,1,3,2,3,2,1,19,1,1,1,10,2,1,3,
3,2,4,3,4,3,3,3,3,4,3,2,4,2,2,4,4,3,2,4,4,3,3,4,4,4,2,4,3,3,4,2,2,4,2,3,4,4,2,1,2,4,130,IN,4,6,2,4,4,6,6,6,2,2,1,3,2,1,16,1,2,4,10,2,1,2,
4,4,3,4,3,3,2,3,4,3,4,3,4,4,2,3,4,1,2,3,4,1,2,3,3,2,4,3,3,2,3,4,3,4,4,2,3,3,3,3,4,4,130,US,2,4,5,7,2,7,6,7,2,3,1,2,2,1,16,1,1,5,70,2,1,3,
3,4,3,3,3,3,3,3,3,2,4,4,3,2,2,3,3,3,3,4,2,3,1,2,4,4,3,2,4,4,4,4,3,2,3,4,4,2,4,4,3,3,130,MY,3,5,6,5,7,7,6,4,4,2,4,3,2,2,23,1,10,1,10,1,1,4,Mathematic engineering
4,4,4,1,4,4,3,4,4,3,4,1,4,1,1,4,4,3,1,3,4,1,1,4,1,4,2,2,4,3,3,3,3,4,4,2,4,4,4,4,4,4,130,US,1,4,7,7,4,7,5,1,4,2,2,3,2,2,17,2,4,1,60,0,1,2,
4,4,4,1,4,4,1,4,4,2,4,4,4,4,4,4,2,1,1,4,4,1,1,3,1,1,4,4,4,4,4,4,1,4,4,2,4,4,4,4,1,3,130,US,5,5,5,7,7,3,7,7,7,7,2,3,2,2,21,1,7,1,70,1,1,5,Register Nurse
2,4,4,1,4,4,1,4,2,4,3,3,4,3,1,4,4,3,1,2,4,3,1,4,4,4,4,2,4,3,3,3,3,4,3,4,4,4,3,3,1,4,130,MY,6,4,4,4,4,1,2,3,1,4,3,2,2,2,22,1,10,1,10,2,1,2,Biomedical science 
4,4,2,1,4,2,3,3,4,3,4,2,4,3,2,3,3,4,2,4,3,4,1,4,2,3,3,3,3,4,3,4,2,4,4,3,2,3,4,4,3,3,130,MY,5,2,5,4,6,3,1,5,3,6,3,2,2,1,22,1,10,2,70,1,1,0,geology
4,1,3,4,3,4,1,4,4,2,4,2,2,4,1,1,4,4,4,2,4,4,1,1,4,4,4,3,4,2,4,2,4,4,2,4,4,4,4,4,3,2,130,ZA,4,6,3,7,5,4,7,2,1,1,3,3,2,1,20,1,7,1,10,2,1,2,Psychology
3,4,4,4,4,3,1,2,3,4,3,4,3,3,2,2,3,3,2,4,4,2,3,3,3,3,3,2,4,4,4,4,3,3,3,4,3,4,3,2,1,4,130,MY,1,6,2,7,2,6,7,7,2,7,3,1,1,2,20,1,6,0,10,2,1,5,Civil engineering 
4,4,3,2,4,2,1,3,3,4,4,2,4,3,1,4,4,4,3,1,4,4,1,3,3,4,4,2,2,2,4,3,3,4,4,3,4,4,4,3,1,4,130,MY,5,5,5,6,4,2,7,5,3,5,3,3,1,2,30,2,10,1,10,1,2,5,commerce
3,3,3,2,4,2,2,2,3,4,3,2,4,4,2,4,4,3,2,3,4,3,2,4,2,4,4,2,3,3,4,4,2,4,4,3,4,3,4,2,2,4,130,US,3,4,3,6,1,6,7,4,2,3,2,2,2,1,52,1,4,1,60,1,3,4,
3,2,4,3,4,2,3,4,3,4,4,3,3,3,4,4,3,4,3,2,3,2,3,3,2,3,4,4,4,3,2,3,3,3,2,3,3,3,3,3,4,2,130,MY,5,5,5,6,6,3,6,5,7,2,1,3,2,2,15,1,10,0,10,2,1,4,Eggineering
4,2,3,1,3,4,3,4,1,4,4,4,4,4,1,4,4,3,3,3,3,3,2,3,2,3,3,2,4,4,4,3,4,4,2,4,3,4,2,2,3,3,130,MY,1,7,6,7,7,5,4,5,1,2,1,2,2,2,24,2,10,1,10,1,1,3,
3,2,4,2,4,3,1,3,4,4,4,3,4,3,1,4,4,2,3,3,4,2,1,4,1,4,3,3,4,4,4,3,3,4,2,2,4,4,3,4,2,4,130,AU,3,7,2,6,2,4,3,6,1,3,1,2,0,1,24,1,1,1,60,2,1,2,
4,1,3,1,3,2,1,1,4,2,4,4,4,3,3,3,3,1,4,4,2,4,4,3,1,4,4,3,4,4,4,4,3,3,3,4,2,4,4,4,3,4,130,MY,2,1,4,7,1,7,7,4,3,4,3,3,2,1,20,1,8,2,10,2,1,3,physics
4,2,2,2,4,4,3,3,4,3,3,4,4,4,4,4,2,4,3,4,2,4,2,2,3,3,3,3,3,3,2,4,3,2,3,2,3,3,3,3,3,4,130,DK,4,4,3,6,5,1,5,6,1,1,2,2,2,2,20,1,2,2,60,2,1,2,
4,3,2,4,2,3,3,4,3,3,4,1,4,3,4,3,3,3,3,4,4,4,2,2,4,4,4,3,3,3,2,4,3,3,2,3,3,4,3,3,2,2,130,PH,5,6,3,6,3,4,5,4,2,5,3,3,2,2,18,1,7,4,10,2,1,3,Math
4,4,2,4,2,4,4,2,3,3,4,4,4,2,3,3,2,3,4,3,4,3,2,4,2,2,3,2,4,4,3,3,4,4,2,2,3,3,3,4,2,3,130,MY,5,6,7,7,6,7,7,7,7,6,2,2,2,2,20,1,10,1,10,2,1,5,Sciences 
3,4,3,3,2,3,2,4,4,2,3,4,4,4,2,3,4,3,4,3,3,4,1,3,3,4,4,3,4,2,2,4,4,4,2,3,2,3,3,4,2,2,130,GB,2,5,3,6,6,6,6,5,2,1,3,3,2,1,35,1,4,1,60,2,3,2,psychology
3,1,3,2,3,2,3,4,4,3,4,3,4,3,3,4,4,4,1,4,3,3,2,3,2,4,3,3,4,4,2,2,3,4,3,3,3,4,4,3,3,3,130,ID,4,5,3,7,5,4,4,6,3,4,3,3,2,2,21,1,10,1,10,2,1,4,teacher
2,2,2,2,2,4,3,3,3,3,3,3,3,4,4,3,4,2,4,4,4,3,1,3,3,4,4,3,2,3,2,4,3,4,3,3,3,4,4,4,3,3,130,MY,5,6,2,7,1,4,6,5,1,5,3,3,2,2,20,1,7,1,10,2,1,3,Communication
4,4,3,4,2,4,3,4,4,3,3,3,4,4,2,1,3,4,4,3,1,4,4,2,4,2,4,4,4,3,2,3,2,4,3,4,1,2,3,4,2,2,130,MY,4,6,3,7,4,5,5,7,2,3,3,1,2,2,19,1,10,1,10,2,1,5,engineering
4,2,4,2,3,3,2,4,4,4,3,3,4,3,2,4,4,3,2,2,4,4,2,4,1,4,4,4,4,3,2,3,3,4,2,1,4,4,3,3,2,3,130,US,4,2,5,5,3,4,6,4,3,4,1,2,2,1,16,1,4,1,60,2,1,4,
4,4,2,3,2,2,1,2,3,4,4,2,4,4,3,3,3,3,3,4,3,4,3,4,3,4,2,3,4,2,3,4,4,4,3,4,1,3,3,4,3,2,130,MY,5,5,6,7,6,7,6,2,1,2,2,0,1,2,20,1,10,3,10,2,1,5,
4,3,2,3,4,3,3,4,2,4,4,3,4,4,4,4,4,2,2,1,4,2,4,4,3,4,4,4,4,1,4,3,2,4,1,2,2,4,2,2,2,4,130,US,2,6,1,7,6,4,3,7,1,6,2,3,2,1,16,1,3,2,10,2,1,1,
2,2,3,2,4,4,2,4,4,2,3,4,4,4,2,4,2,4,2,2,1,3,2,3,4,3,4,4,4,4,4,4,4,2,4,3,2,1,4,4,2,4,130,GB,1,5,4,6,2,5,4,2,3,4,2,3,1,1,34,1,12,1,60,1,2,3,
4,1,4,2,4,4,1,3,4,3,4,2,4,4,3,4,4,4,2,1,4,4,1,4,3,4,4,2,4,1,4,4,1,4,3,3,3,4,2,4,1,4,130,MY,4,6,7,7,6,7,7,6,2,6,3,1,2,2,1993,1,10,1,10,2,2,6,Quantity surveyor
2,4,4,3,4,2,3,3,2,4,4,3,2,3,2,4,4,3,4,2,4,2,3,4,2,3,2,3,2,3,3,3,3,4,3,3,4,4,2,4,3,4,130,AU,1,5,5,6,1,7,4,5,3,3,2,2,2,1,14,1,2,2,70,2,1,5,
4,4,2,2,3,4,3,3,4,3,4,4,3,4,3,3,3,3,3,3,3,3,1,3,2,4,4,4,4,2,2,3,3,3,3,2,3,2,4,4,3,3,130,MY,3,6,3,7,5,6,7,7,4,7,2,3,2,2,18,1,10,1,10,2,1,5,
3,3,4,1,4,3,3,2,3,4,4,4,4,4,2,4,4,3,3,3,4,3,3,3,2,2,3,2,3,2,4,4,2,3,3,3,4,4,3,1,3,4,130,MY,2,3,6,6,4,7,4,4,1,5,3,3,2,1,19,1,10,1,10,2,1,3,programming
4,4,2,4,3,4,3,4,3,2,4,3,4,4,3,3,3,2,2,3,2,3,1,3,4,3,4,3,4,4,3,4,3,2,4,3,2,2,3,4,2,3,130,US,4,6,6,7,6,4,4,4,2,3,3,3,2,2,27,1,12,5,10,2,2,5,Business Management 
3,4,1,2,3,4,4,4,3,2,4,2,4,4,3,3,4,4,4,4,4,4,2,2,2,3,2,2,4,4,2,3,3,3,4,2,3,3,3,4,2,3,130,MY,3,6,7,7,6,4,7,1,5,7,0,3,2,2,24,2,10,2,10,2,1,5,Accounting
4,4,3,2,2,4,3,3,4,2,4,4,3,4,3,2,4,3,1,3,4,3,2,3,3,3,4,4,4,3,2,3,3,4,3,3,2,2,4,4,1,4,130,MY,4,7,6,7,5,3,4,4,2,3,3,2,2,2,21,1,10,1,10,2,1,7,construction 
3,3,2,2,3,3,2,3,3,4,3,4,3,4,3,3,3,3,2,3,3,3,2,4,3,4,3,3,4,4,3,3,4,3,2,2,4,4,3,4,2,4,130,MY,1,1,5,1,5,1,5,5,2,5,3,2,2,2,24,1,10,1,70,2,1,4,manufacturing engineering
4,4,3,3,3,3,2,4,3,3,4,2,4,4,2,4,4,1,3,3,2,4,2,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,130,KR,5,7,1,7,1,5,6,3,1,7,2,3,2,1,17,1,10,1,10,2,1,2,-
4,3,3,2,4,4,2,3,3,4,3,4,4,2,1,4,4,3,2,4,4,3,2,4,2,4,4,2,4,3,3,2,2,4,2,3,4,4,4,2,1,4,130,IN,1,5,1,6,4,7,4,5,1,2,4,3,2,1,29,1,8,1,70,2,2,2,Business
4,1,2,2,3,3,1,3,4,3,4,4,4,1,1,4,4,4,1,4,4,4,2,2,4,4,4,4,2,4,4,3,4,4,2,4,3,4,3,3,2,3,130,MY,2,5,7,7,4,7,4,7,1,5,3,3,2,2,21,1,10,1,10,2,1,5,Political Science 
3,2,4,2,4,4,1,2,3,4,4,2,4,2,2,4,3,3,4,3,4,4,1,4,2,4,4,3,3,4,4,3,3,4,2,3,4,4,3,3,1,3,130,AU,2,5,5,5,4,3,2,6,2,6,2,3,2,1,18,2,2,3,60,1,1,2,
4,2,2,2,2,4,1,4,4,4,4,2,4,3,2,4,4,2,2,4,4,1,2,4,2,4,4,4,2,4,4,2,2,4,4,4,4,4,2,4,1,4,130,MY,1,6,5,3,4,5,7,4,7,5,4,1,2,2,25,2,10,5,10,1,1,6,Computer science
3,3,3,3,3,3,2,3,4,3,3,4,4,4,2,3,4,2,3,4,3,2,2,4,3,4,3,4,2,3,3,2,3,4,4,4,3,3,2,4,2,3,130,MY,6,3,7,6,5,6,6,5,2,5,2,2,1,2,21,1,10,1,10,2,1,4,Building construction
4,2,3,3,4,2,4,1,4,4,4,4,4,4,2,1,4,1,4,4,2,1,1,2,4,4,4,2,4,4,3,4,4,4,3,4,1,4,3,2,3,4,130,PH,1,3,5,5,7,6,6,1,5,4,3,3,2,1,18,1,4,2,50,2,1,4,
4,1,4,4,4,2,1,3,4,4,3,3,4,4,1,4,4,4,1,2,4,4,2,4,4,4,2,3,2,4,4,2,2,4,3,2,4,4,2,4,1,4,130,NONE,1,5,6,5,5,7,7,7,5,6,3,1,2,1,29,1,6,2,60,2,1,2,Psychology
4,3,4,3,4,4,1,2,3,4,4,2,4,3,3,4,4,2,1,4,4,3,3,4,2,4,3,2,3,2,4,4,2,4,2,4,4,4,2,2,1,4,130,PE,2,5,7,6,7,6,6,1,1,2,2,2,2,2,21,1,7,2,10,1,1,2,Biology
3,1,4,3,4,2,1,4,2,4,2,4,4,2,3,4,4,2,1,3,4,4,1,4,2,4,2,4,3,4,4,4,4,4,1,3,4,4,4,3,2,4,130,NO,2,5,3,5,6,5,3,5,5,2,2,2,2,2,20,1,2,2,60,1,1,2,Sociology
4,1,2,2,4,4,4,4,4,1,4,4,4,4,2,4,3,4,1,4,2,4,1,2,2,2,4,4,4,4,4,4,4,2,2,4,2,2,4,4,1,4,130,JM,6,6,7,7,6,5,7,5,1,6,2,1,2,1,20,1,1,2,30,2,1,9,Accounting
2,4,3,4,4,3,2,3,4,2,4,3,3,3,3,2,4,3,3,3,4,2,3,3,4,4,4,3,3,2,3,2,3,4,2,3,4,4,2,4,3,2,130,MY,1,5,3,6,1,7,1,5,5,3,1,3,2,2,17,1,10,2,10,2,1,5,economic
4,2,3,4,1,4,2,3,4,2,4,4,4,4,1,2,4,4,4,4,4,3,1,2,3,4,4,4,4,2,2,3,4,4,3,3,2,2,4,4,2,2,130,US,1,6,6,7,3,5,2,1,2,4,4,2,2,1,33,1,1,2,60,2,2,1,International Affairs
3,2,3,2,4,4,1,2,4,4,4,3,4,4,1,4,4,3,2,3,4,3,2,3,1,4,4,2,4,3,4,3,2,4,2,4,3,4,3,4,2,4,130,MY,6,5,6,3,7,2,7,2,2,3,2,2,2,2,21,1,10,1,10,2,1,2,Mechanical Engineering
4,2,2,3,3,3,1,2,4,4,3,2,4,2,2,4,4,1,3,3,4,4,1,4,4,4,3,4,3,4,3,4,3,3,2,4,4,4,3,4,1,4,130,KR,5,4,5,5,7,5,7,6,2,4,2,2,2,1,19,1,7,2,70,2,1,4,
4,4,3,3,2,4,2,3,3,4,4,2,2,4,1,4,4,4,3,3,3,3,1,3,4,2,1,3,4,4,4,3,3,4,4,4,2,4,2,4,2,3,130,MY,1,7,1,7,5,7,4,7,4,7,2,3,2,2,24,1,10,1,10,2,2,5,English
4,1,2,2,2,4,4,2,2,3,4,4,4,3,1,3,4,4,4,3,4,3,2,3,2,4,4,2,4,4,3,2,4,4,2,4,4,4,2,4,4,1,130,MY,4,4,5,7,6,4,6,4,3,5,2,3,2,1,19,1,10,1,10,2,1,2,business
3,4,3,4,4,4,3,3,4,4,2,2,3,2,2,3,4,1,3,4,4,3,4,2,3,4,4,2,3,2,4,4,2,4,2,3,4,4,2,2,2,4,130,MY,5,6,1,5,6,5,6,7,6,5,2,2,2,2,23,3,10,5,10,2,1,3,Economy
3,3,4,3,3,1,3,3,3,4,3,2,4,4,3,4,4,3,2,2,3,4,2,4,3,2,4,3,3,3,2,3,2,4,4,3,3,4,3,4,3,3,130,MY,4,5,3,6,5,5,6,6,3,3,3,1,2,1,21,2,10,2,10,2,1,4,engineering
4,3,4,2,4,4,2,2,3,4,3,2,4,4,2,4,4,2,2,3,4,3,1,4,2,4,4,2,2,1,3,3,3,4,3,4,4,4,3,4,3,3,130,MY,7,6,3,6,7,1,3,5,2,3,3,2,2,2,23,1,10,3,10,2,1,6,Communication 
